PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Country,ExternalSourceRow,NormalizedName,NormalizedTicket,NameMatch,TicketMatch,NameAndTicketMatch,NameOrTicketMatch,MatchedTrainingIdsByName,MatchedTrainingIdsByTicket,OverlapEvidence
168,0,3,"Būlus, Mrs. Sultānah",female,40.0,0,2,2678.0,15.0411,,C,Lebanon,168,bulus mrs sultanah,26780,False,False,False,False,[],[],none
169,0,3,"Burke, Mr. Jeremiah",male,19.0,0,0,365222.0,6.15,,Q,Ireland,169,burke mr jeremiah,3652220,True,False,False,True,[144],[],name_only
170,1,1,"Burns, Miss. Elizabeth Margaret",female,41.0,0,0,16966.0,134.1,,C,,170,burns miss elizabeth margaret,169660,True,False,False,True,[338],[],name_only
171,0,3,"Burns, Miss. Mary Delia",female,17.0,0,0,330963.0,7.1707,,Q,Ireland,171,burns miss mary delia,3309630,False,False,False,False,[],[],none
172,1,2,"Buss, Miss. Kate",female,36.0,0,0,27849.0,13.0,,S,England,172,buss miss kate,278490,True,False,False,True,[388],[],name_only
173,0,2,"Butler, Mr. Reginald Fenton",male,26.0,0,0,234686.0,13.0,,S,England,173,butler mr reginald fenton,2346860,True,False,False,True,[667],[],name_only
174,0,3,"Butrus-Ka'wī, Mr. Tannūs",male,21.0,0,0,2648.0,7.0407,,C,Lebanon,174,butrus ka wi mr tannus,26480,False,False,False,False,[],[],none
175,0,1,"Butt, Major. Archibald Willingham",male,46.0,0,0,113050.0,26.11,,S,United States,175,butt major archibald willingham,1130500,True,False,False,True,[537],[],name_only
176,0,2,"Byles, Fr. Thomas Roussel Davids",male,42.0,0,0,244310.0,13.0,,S,England,176,byles fr thomas roussel davids,2443100,False,False,False,False,[],[],none
177,1,2,"Byström, Mrs. Karolina",female,40.0,0,0,236852.0,13.0,,S,United States,177,bystrom mrs karolina,2368520,True,False,False,True,[866],[],name_only
178,0,3,"Cacic, Miss. Manda",female,21.0,0,0,315087.0,8.1303,,S,Croatia (Modern),178,cacic miss manda,3150870,False,False,False,False,[],[],none
179,0,3,"Cacic, Miss. Marija",female,30.0,0,0,315084.0,8.1303,,S,Croatia (Modern),179,cacic miss marija,3150840,True,False,False,True,[535],[],name_only
180,0,3,"Cacic, Mr. Jego Grga",male,18.0,0,0,315091.0,8.1303,,S,Croatia (Modern),180,cacic mr jego grga,3150910,False,False,False,False,[],[],none
181,0,3,"Cacic, Mr. Luka",male,38.0,0,0,315089.0,8.1303,,S,Croatia (Modern),181,cacic mr luka,3150890,True,False,False,True,[472],[],name_only
182,0,1,"Cairns, Mr. Alexander Milne",male,28.0,0,0,113798.0,31.0,,S,Scotland,182,cairns mr alexander milne,1137980,False,False,False,False,[],[],none
183,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,17476.0,26.0509,,S,United States,183,calderhead mr edward pennington,174760,True,False,False,True,[708],[],name_only
184,1,2,"Caldwell, Master. Alden Gates",male,0.8333333333,0,2,248738.0,29.0,,S,Siam,184,caldwell master alden gates,2487380,True,False,False,True,[79],[],name_only
185,1,2,"Caldwell, Mr. Albert Francis",male,26.0,1,1,248738.0,29.0,,S,Siam,185,caldwell mr albert francis,2487380,False,False,False,False,[],[],none
186,1,2,"Caldwell, Mrs. Sylvia Mae",female,28.0,1,1,248738.0,29.0,,S,United States,186,caldwell mrs sylvia mae,2487380,False,False,False,False,[],[],none
187,0,3,"Calic, Mr. Jovo",male,17.0,0,0,315093.0,8.1303,,S,Croatia (Modern),187,calic mr jovo,3150930,True,False,False,True,[164],[],name_only
188,0,3,"Calic, Mr. Petar",male,17.0,0,0,315086.0,8.1303,,S,Croatia (Modern),188,calic mr petar,3150860,True,False,False,True,[501],[],name_only
189,1,2,"Cameron, Miss. Clear Annie",female,35.0,0,0,13528.0,21.0,,S,England,189,cameron miss clear annie,135280,True,False,False,True,[212],[],name_only
190,0,2,"Campbell, Mr. William Henry",male,21.0,0,0,239853.0,,,B,Northern Ireland,190,campbell mr william henry,2398530,False,False,False,False,[],[],none
191,0,3,"Canavan, Miss. Mary",female,22.0,0,0,364846.0,7.15,,Q,Ireland,191,canavan miss mary,3648460,True,False,False,True,[502],[],name_only
192,0,3,"Canavan, Mr. Patrick",male,21.0,0,0,364858.0,7.15,,Q,Ireland,192,canavan mr patrick,3648580,False,False,False,False,[],[],none
193,1,1,"Candee, Mrs. Helen Churchill",female,52.0,0,0,17606.0,27.0811,,C,United States,193,candee mrs helen churchill,176060,False,False,False,False,[],[],none
194,0,3,"Cann, Mr. Ernest",male,29.0,0,0,2152.0,8.01,,S,England,194,cann mr ernest,21520,False,False,False,False,[],[],none
195,0,3,"Caram, Mr. Joseph",male,28.0,1,0,2689.0,14.0902,,C,Canada,195,caram mr joseph,26890,False,False,False,False,[],[],none
196,0,3,"Caram, Mrs. Maria Elias",female,18.0,1,0,2689.0,14.0902,,C,Lebanon,196,caram mrs maria elias,26890,False,False,False,False,[],[],none
197,0,2,"Carbines, Mr. William",male,19.0,0,0,28424.0,13.0,,S,England,197,carbines mr william,284240,True,False,False,True,[192],[],name_only
198,1,1,"Cardeza, Mrs. Charlotte Wardle",female,58.0,0,1,17755.0,512.0607,,C,United States,198,cardeza mrs charlotte wardle,177550,False,False,False,False,[],[],none
199,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,17755.0,512.0607,,C,United States,199,cardeza mr thomas drake martinez,177550,True,False,False,True,[680],[],name_only
200,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042.0,7.1511,,S,Sweden,200,carlsson mr august sigfrid,3500420,True,False,False,True,[757],[],name_only
201,0,3,"Carlsson, Mr. Carl Robert",male,24.0,0,0,350409.0,7.1701,,S,Sweden,201,carlsson mr carl robert,3504090,False,False,False,False,[],[],none
202,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695.0,5.0,,S,United States,202,carlsson mr frans olof,6950,True,False,False,True,[873],[],name_only
203,0,1,"Carraú-Esteves, Mr. José Pedro",male,17.0,0,0,113059.0,47.02,,S,Uruguay,203,carrau esteves mr jose pedro,1130590,False,False,False,False,[],[],none
204,0,1,"Carrau, Mr. Francisco Mauro Severiano",male,27.0,0,0,113059.0,47.02,,S,Uruguay,204,carrau mr francisco mauro severiano,1130590,False,False,False,False,[],[],none
205,0,3,"Carr, Miss. Jane",female,45.0,0,0,368364.0,7.15,,Q,Ireland,205,carr miss jane,3683640,False,False,False,False,[],[],none
206,0,2,"Carter, Fr. Ernest Courtenay",male,54.0,1,0,244252.0,26.0,,S,England,206,carter fr ernest courtenay,2442520,False,False,False,False,[],[],none
207,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760.0,120.0,,S,United States,207,carter master william thornton ii,1137600,True,False,False,True,[803],[],name_only
208,1,1,"Carter, Miss. Lucile Polk",female,13.0,1,2,113760.0,120.0,,S,United States,208,carter miss lucile polk,1137600,True,False,False,True,[436],[],name_only
209,0,2,"Carter, Mrs. Lilian",female,45.0,1,0,244252.0,26.0,,S,England,209,carter mrs lilian,2442520,False,False,False,False,[],[],none
210,1,1,"Carter, Mrs. Lucile",female,36.0,1,2,113760.0,120.0,,S,United States,210,carter mrs lucile,1137600,False,False,False,False,[],[],none
211,1,1,"Carter, Mr. William Ernest",male,36.0,1,2,113760.0,120.0,,S,United States,211,carter mr william ernest,1137600,True,False,False,True,[391],[],name_only
212,0,3,"Carver, Mr. Alfred John",male,28.0,0,0,370160.0,7.05,,S,England,212,carver mr alfred john,3701600,False,False,False,False,[],[],none
213,0,1,"Case, Mr. Howard Brown",male,49.0,0,0,19924.0,26.0,,S,United States,213,case mr howard brown,199240,False,False,False,False,[],[],none
214,1,1,"Cassebeer, Mrs. Eleanor Genevieve",female,36.0,0,0,17770.0,27.1405,,C,United States,214,cassebeer mrs eleanor genevieve,177700,False,False,False,False,[],[],none
215,1,1,"Cavendish, Mrs. Julia Florence",female,25.0,1,0,19877.0,78.17,,S,United States,215,cavendish mrs julia florence,198770,False,False,False,False,[],[],none
216,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877.0,78.17,,S,England,216,cavendish mr tyrell william,198770,True,False,False,True,[742],[],name_only
217,0,3,"Celotti, Mr. Francesco",male,24.0,0,0,343275.0,8.01,,S,,217,celotti mr francesco,3432750,True,False,False,True,[90],[],name_only
218,0,1,"Chaffee, Mr. Herbert Fuller",male,46.0,1,0,5734.0,61.0306,,S,United States,218,chaffee mr herbert fuller,57340,True,False,False,True,[93],[],name_only
219,1,1,"Chaffee, Mrs. Carrie Constance",female,47.0,1,0,5734.0,61.0306,,S,United States,219,chaffee mrs carrie constance,57340,False,False,False,False,[],[],none
220,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806.0,53.02,,S,United States,220,chambers mr norman campbell,1138060,True,False,False,True,[725],[],name_only
221,1,1,"Chambers, Mrs. Bertha",female,32.0,1,0,113806.0,53.02,,S,United States,221,chambers mrs bertha,1138060,False,False,False,False,[],[],none
222,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731.0,13.1,,S,United States,222,chapman mr charles henry,2487310,True,False,False,True,[696],[],name_only
223,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,29037.0,26.0,,S,England,223,chapman mr john henry,290370,True,False,False,True,[595],[],name_only
224,0,2,"Chapman, Mrs. Sara Elizabeth",female,29.0,1,0,29037.0,26.0,,S,England,224,chapman mrs sara elizabeth,290370,False,False,False,False,[],[],none
225,0,3,"Charters, Mr. David",male,20.0,0,0,13032.0,7.1408,,Q,Ireland,225,charters mr david,130320,True,False,False,True,[422],[],name_only
226,1,1,"Chaudanson, Miss. Victorine",female,36.0,0,0,17608.0,262.0706,,C,,226,chaudanson miss victorine,176080,False,False,False,False,[],[],none
227,1,1,"Cherry, Miss. Gladys",female,30.0,0,0,110152.0,86.1,,S,England,227,cherry miss gladys,1101520,True,False,False,True,[258],[],name_only
228,1,1,"Chevré, Mr. Paul Romaine Marie Léonce",male,45.0,0,0,17594.0,29.14,,C,Belgium,228,chevre mr paul romaine marie leonce,175940,False,False,False,False,[],[],none
229,1,1,"Chibnall, Mrs. Edith Martha Bowerman",female,48.0,0,1,113505.0,55.0,,S,England,229,chibnall mrs edith martha bowerman,1135050,True,False,False,True,[167],[],name_only
230,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601.0,56.0911,,S,,230,chip mr chang,16010,True,False,False,True,[839],[],name_only
231,0,1,"Chisholm, Mr. Roderick Robert Crispin",male,43.0,0,0,112051.0,,,B,Scotland,231,chisholm mr roderick robert crispin,1120510,False,False,False,False,[],[],none
232,0,3,"Christmann, Mr. Emil",male,29.0,0,0,343276.0,8.01,,S,England,232,christmann mr emil,3432760,True,False,False,True,[91],[],name_only
233,1,2,"Christy, Miss. Rachel Juli Cohen",female,25.0,1,1,237789.0,30.0,,S,England,233,christy miss rachel juli cohen,2377890,False,False,False,False,[],[],none
234,1,2,"Christy, Mrs. Alice Frances",female,52.0,0,2,237789.0,30.0,,S,England,234,christy mrs alice frances,2377890,False,False,False,False,[],[],none
235,0,3,"Chronopoulos, Mr. Apostolos M.",male,26.0,1,0,2680.0,14.0901,,C,,235,chronopoulos mr apostolos m,26800,False,False,False,False,[],[],none
236,0,3,"Chronopoulos, Mr. Dimitrios M.",male,21.0,1,0,2680.0,14.0901,,C,,236,chronopoulos mr dimitrios m,26800,False,False,False,False,[],[],none
237,0,2,"Clarke, Mr. Charles Valentine",male,29.0,1,0,2003.0,26.0,,S,England,237,clarke mr charles valentine,20030,False,False,False,False,[],[],none
238,0,2,"Clarke, Mr. John Frederick Preston",male,28.0,,,250654.0,,,S,England,238,clarke mr john frederick preston,2506540,False,False,False,False,[],[],none
239,1,2,"Clarke, Mrs. Ada Maria",female,28.0,1,0,2003.0,27.0,,S,England,239,clarke mrs ada maria,20030,False,False,False,False,[],[],none
240,1,1,"Clark, Mrs. Virginia Estelle",female,26.0,1,0,13508.0,136.1507,,C,United States,240,clark mrs virginia estelle,135080,False,False,False,False,[],[],none
241,0,1,"Clark, Mr. Walter Miller",male,27.0,1,0,13508.0,136.1507,,C,United States,241,clark mr walter miller,135080,False,False,False,False,[],[],none
242,1,1,"Cleaver, Miss. Alice Catherine",female,22.0,0,0,113781.0,151.16,,S,England,242,cleaver miss alice catherine,1137810,False,False,False,False,[],[],none
243,0,1,"Clifford, Mr. George Quincy",male,40.0,0,0,110465.0,52.0,,S,United States,243,clifford mr george quincy,1104650,True,False,False,True,[476],[],name_only
244,0,3,"Coelho, Mr. Domingos Fernandeo",male,20.0,0,0,3101307.0,7.01,,S,,244,coelho mr domingos fernandeo,31013070,True,False,False,True,[132],[],name_only
245,1,3,"Cohen, Mr. Gurshon",male,18.0,0,0,3540.0,8.01,,S,England,245,cohen mr gurshon,35400,False,False,False,False,[],[],none
246,0,3,"Colbert, Mr. Patrick",male,24.0,0,0,371109.0,7.05,,Q,Ireland,246,colbert mr patrick,3711090,False,False,False,False,[],[],none
247,0,3,"Coleff, Mr. Satio",male,24.0,0,0,349209.0,7.1711,,S,Bulgaria,247,coleff mr satio,3492090,True,False,False,True,[515],[],name_only
248,0,2,"Coleridge, Mr. Reginald Charles",male,29.0,0,0,14263.0,10.1,,S,England,248,coleridge mr reginald charles,142630,True,False,False,True,[243],[],name_only
249,0,2,"Collander, Mr. Erik Gustaf",male,27.0,0,0,248740.0,13.0,,S,Finland,249,collander mr erik gustaf,2487400,True,False,False,True,[343],[],name_only
250,1,2,"Collett, Mr. Sidney Clarence Stuart",male,25.0,0,0,28034.0,10.1,,S,England,250,collett mr sidney clarence stuart,280340,False,False,False,False,[],[],none
251,0,1,"Colley, Mr. Edward Pomeroy",male,37.0,0,0,5727.0,25.1109,,S,Ireland,251,colley mr edward pomeroy,57270,True,False,False,True,[663],[],name_only
252,1,2,"Collyer, Miss. Marjorie Lottie",female,8.0,0,2,31921.0,26.05,,S,England,252,collyer miss marjorie lottie,319210,True,False,False,True,[238],[],name_only
253,0,2,"Collyer, Mr. Harvey",male,31.0,1,1,31921.0,26.05,,S,England,253,collyer mr harvey,319210,True,False,False,True,[638],[],name_only
254,1,2,"Collyer, Mrs. Charlotte Caroline",female,30.0,1,1,31921.0,26.05,,S,England,254,collyer mrs charlotte caroline,319210,False,False,False,False,[],[],none
255,0,3,"Coltcheff, Mr. Peju",male,36.0,0,0,349210.0,7.1711,,S,Bulgaria,255,coltcheff mr peju,3492100,False,False,False,False,[],[],none
256,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,17756.0,83.0302,,C,United States,256,compton miss sara rebecca,177560,True,False,False,True,[836],[],name_only
257,0,1,"Compton, Mr. Alexander Taylor jr",male,37.0,1,1,17756.0,83.0302,,C,United States,257,compton mr alexander taylor jr,177560,False,False,False,False,[],[],none
258,1,1,"Compton, Mrs. Mary Eliza",female,64.0,0,2,17756.0,83.0302,,C,United States,258,compton mrs mary eliza,177560,False,False,False,False,[],[],none
259,0,3,"Conlin, Mr. Thomas Henry",male,31.0,0,0,21332.0,7.1408,,Q,United States,259,conlin mr thomas henry,213320,False,False,False,False,[],[],none
260,0,3,"Connaughton, Mr. Michael",male,40.0,0,0,335097.0,7.15,,Q,Ireland,260,connaughton mr michael,3350970,False,False,False,False,[],[],none
261,1,3,"Connolly, Miss. Catherine",female,23.0,0,0,370373.0,7.15,,Q,Ireland,261,connolly miss catherine,3703730,False,False,False,False,[],[],none
262,0,3,"Connolly, Miss. Kate",female,41.0,0,0,330972.0,7.1207,,Q,Ireland,262,connolly miss kate,3309720,True,False,False,True,[290],[],name_only
263,0,3,"Connors, Mr. Patrick",male,66.0,0,0,370369.0,7.15,,Q,Ireland,263,connors mr patrick,3703690,True,False,False,True,[117],[],name_only
264,0,3,"Cook, Mr. Jacob",male,43.0,0,0,3536.0,8.01,,S,,264,cook mr jacob,35360,True,False,False,True,[669],[],name_only
265,1,2,"Cook, Mrs. Selena",female,22.0,0,0,14266.0,10.1,,S,England,265,cook mrs selena,142660,False,False,False,False,[],[],none
266,0,2,"Corbett, Mrs. Irene",female,30.0,0,0,237249.0,13.0,,S,United States,266,corbett mrs irene,2372490,False,False,False,False,[],[],none
267,0,2,"Corey, Mrs. Mary Emma",female,32.0,0,0,13534.0,21.0,,S,,267,corey mrs mary emma,135340,False,False,False,False,[],[],none
268,0,3,"Cor, Mr. Bartol",male,35.0,0,0,349230.0,7.1711,,S,Croatia (Modern),268,cor mr bartol,3492300,False,False,False,False,[],[],none
269,0,3,"Cor, Mr. Ivan",male,27.0,0,0,349229.0,7.1711,,S,Hungary,269,cor mr ivan,3492290,False,False,False,False,[],[],none
270,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231.0,7.1711,,S,Hungary,270,cor mr liudevit,3492310,True,False,False,True,[647],[],name_only
271,0,3,"Cornblatt, Mr. Harris",male,30.0,0,0,392090.0,8.01,,S,Poland,271,cornblatt mr harris,3920900,False,False,False,False,[],[],none
272,1,1,"Cornell, Mrs. Malvina Helen",female,55.0,2,0,11770.0,25.141,,S,United States,272,cornell mrs malvina helen,117700,False,False,False,False,[],[],none
273,1,3,"Corr, Miss. Ellen",female,16.0,0,0,367231.0,7.15,,Q,Ireland,273,corr miss ellen,3672310,False,False,False,False,[],[],none
274,0,2,"Cotterill, Mr. Henry",male,21.0,0,0,29107.0,11.1,,S,England,274,cotterill mr henry,291070,False,False,False,False,[],[],none
275,1,3,"Coutts, Master. Neville Leslie",male,3.0,1,1,37671.0,15.18,,S,England,275,coutts master neville leslie,376710,False,False,False,False,[],[],none
276,1,3,"Coutts, Master. William Loch",male,9.0,1,1,37671.0,15.18,,S,England,276,coutts master william loch,376710,False,False,False,False,[],[],none
277,1,3,"Coutts, Mrs. Winnie",female,36.0,0,2,37671.0,15.18,,S,England,277,coutts mrs winnie,376710,False,False,False,False,[],[],none
278,0,3,"Coxon, Mr. Daniel",male,58.0,0,0,364500.0,7.05,,S,England,278,coxon mr daniel,3645000,True,False,False,True,[95],[],name_only
279,0,1,"Crafton, Mr. John Bertram",male,59.0,0,0,113791.0,26.11,,S,United States,279,crafton mr john bertram,1137910,False,False,False,False,[],[],none
280,0,3,"Crease, Mr. Ernest James",male,20.0,0,0,3464.0,8.0302,,S,United States,280,crease mr ernest james,34640,True,False,False,True,[68],[],name_only
281,1,3,"Cribb, Miss. Laura Mae",female,16.0,0,1,371362.0,16.02,,S,United States,281,cribb miss laura mae,3713620,False,False,False,False,[],[],none
282,0,3,"Cribb, Mr. John Hatfield",male,43.0,0,1,371362.0,16.02,,S,Australia,282,cribb mr john hatfield,3713620,True,False,False,True,[161],[],name_only
283,0,1,"Crosby, Captain. Edward Gifford",male,70.0,1,1,5735.0,71.0,,S,United States,283,crosby captain edward gifford,57350,False,False,False,False,[],[],none
284,1,1,"Crosby, Miss. Harriette Rebecca",female,39.0,0,2,112901.0,26.11,,S,United States,284,crosby miss harriette rebecca,1129010,False,False,False,False,[],[],none
285,1,1,"Crosby, Mrs. Catherine Elizabeth",female,64.0,1,1,5735.0,71.0,,S,United States,285,crosby mrs catherine elizabeth,57350,False,False,False,False,[],[],none
286,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090.0,8.1303,,S,Croatia (Modern),286,culumovic mr jeso,3150900,True,False,False,True,[845],[],name_only
287,0,1,"Cumings, Mr. John Bradley",male,39.0,1,0,17599.0,71.0508,,C,United States,287,cumings mr john bradley,175990,False,False,False,False,[],[],none
288,1,1,"Cumings, Mrs. Florence Briggs",female,35.0,1,0,17599.0,71.0508,,C,Peru,288,cumings mrs florence briggs,175990,False,False,False,False,[],[],none
289,0,2,"Cunningham, Mr. Alfred Fleming",male,22.0,0,0,239853.0,,,B,Northern Ireland,289,cunningham mr alfred fleming,2398530,True,False,False,True,[414],[],name_only
290,0,3,"Daher, Mr. Tannous",male,28.0,0,0,2686.0,7.0407,,C,,290,daher mr tannous,26860,False,False,False,False,[],[],none
291,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552.0,10.1004,,S,Sweden,291,dahlberg miss gerda ulrika,75520,True,False,False,True,[883],[],name_only
292,1,3,"Dahl, Mr. Charles Edward",male,45.0,0,0,7598.0,8.01,,S,,292,dahl mr charles edward,75980,False,False,False,False,[],[],none
293,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228.0,10.0305,,S,,293,dakic mr branko,3492280,True,False,False,True,[688],[],name_only
294,1,3,"Daly, Miss. Margaret Marcella",female,33.0,0,0,382650.0,6.19,,Q,Ireland,294,daly miss margaret marcella,3826500,False,False,False,False,[],[],none
295,1,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,382651.0,7.15,,Q,Ireland,295,daly mr eugene patrick,3826510,True,False,False,True,[511],[],name_only
296,1,1,"Daly, Mr. Peter Dennis",male,51.0,0,0,113055.0,26.11,,S,England,296,daly mr peter dennis,1130550,False,False,False,False,[],[],none
297,0,3,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.3333333333,0,2,347080.0,14.08,,S,Sweden,297,danbom master gilbert sigvard emanuel,3470800,False,False,False,False,[],[],none
298,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080.0,14.08,,S,Sweden,298,danbom mr ernst gilbert,3470800,True,False,False,True,[617],[],name_only
299,0,3,"Danbom, Mrs. Anna Sigrid Maria",female,28.0,1,1,347080.0,14.08,,S,Sweden,299,danbom mrs anna sigrid maria,3470800,False,False,False,False,[],[],none
